ID,Name,Category,Count,Colors (HEX),Moods,Aesthetics
vintage-oasis,Vintage Oasis,Procedural Sci-Fi,9,"#313418ff, #4f5527ff, #6c7536ff, #899645ff, #a3b259ff, #b4c179ff, #c6d09aff, #d8dfbbff, #eaeedcff",procedural,sci-fi
vintage-pulse,Vintage Pulse,Procedural Organic,9,"#eff0daff, #e2deb9ff, #d4c897ff, #c6ac75ff, #b88c53ff, #9b6940ff, #794a32ff, #572f24ff, #361916ff",procedural,organic
vintage-shadow-2,Vintage Shadow 2,Procedural Industrial,9,"#d7ecf3ff, #b2dce8ff, #8dcedeff, #68c3d3ff, #43b9c8ff, #31a1aaff, #268185ff, #1b6060ff, #113b39ff",procedural,industrial
abstract-abyss,Abstract Abyss,Procedural Abstract,10,"#460645ff, #5e096dff, #6a0c94ff, #6a10bbff, #5e13e3ff, #5833edff, #5f5af0ff, #8190f4ff, #a8bff7ff, #d0e3faff",procedural,abstract
abstract-breeze-2,Abstract Breeze 2,Procedural Sci-Fi,10,"#1d2e29ff, #2e4839ff, #3e6244ff, #537c4fff, #72965fff, #95a977ff, #b4b991ff, #cac6abff, #dad2c5ff, #ebe3dfff",procedural,sci-fi
abstract-breeze-4,Abstract Breeze 4,Procedural Vintage,10,"#133912ff, #21591dff, #327927ff, #459932ff, #5aba3cff, #79c858ff, #97d378ff, #b4dd98ff, #cee8b8ff, #e5f2d8ff",procedural,vintage
abstract-echo,Abstract Echo,Procedural Industrial,10,"#200a41ff, #2d1066ff, #37168aff, #3c1cafff, #3e22d3ff, #5041dfff, #6965e5ff, #8a8cebff, #aeb4f1ff, #d3d8f7ff",procedural,industrial
abstract-logic,Abstract Logic,Procedural Urban,10,"#1d1f2fff, #2d3049ff, #3d4163ff, #4d517eff, #5d6298ff, #7679aaff, #9092bbff, #aaabcbff, #c5c5dbff, #dfdfebff",procedural,urban
acoustic-wood,Acoustic Wood,Musical Rhythms,10,"#261339ff, #461d59ff, #6d2879ff, #993294ff, #b83d9dff, #c7599bff, #d2799eff, #dd99a9ff, #e7b8bbff, #f2dbd8ff",expressive,musical
admin-amber,Admin Amber,Enterprise SaaS,10,"#451a03ff, #78350fff, #92400eff, #b45309ff, #d97706ff, #f59e0bff, #fbbf24ff, #fcd34dff, #fde68aff, #fef3c7ff","professional, trustworthy","Corporate, Clean"
alabaster-carving,Alabaster Carving,Natural,10,"#f8fafcff, #f1f5f9ff, #e2e8f0ff, #cbd5e1ff, #94a3b8ff, #64748bff, #f9fafbff, #f3f4f6ff, #e5e7ebff, #d1d5dbff",natural,Natural
alpine-mist-atlas,Alpine Mist Atlas,White & Natural,10,"#0f172aff, #64748bff, #cbd5e1ff, #e2e8f0ff, #f8fafcff, #ffffffff, #dbeafeff, #bfdbfeff, #3b82f6ff, #064e3bff","white, cool","Alpine, Nature"
amber-alert,Amber Alert,WRD Leads CRM,10,"#fdf4e6, #fbe2be, #f9d096, #f7bd6d, #f5ab45, #f3991c, #da830b, #b16b09, #895307, #603a05",,
amber-forge-atlas,Amber Forge Atlas,Orange & Industrial,10,"#1c0f05ff, #431407ff, #7c2d12ff, #9a3412ff, #c2410cff, #f97316ff, #fbbf24ff, #ffedd5ff, #fff7edff, #ffffffff","orange, industrial","Forge, Manufacturing"
amethyst-audit,Amethyst Audit,WRD Leads CRM,10,"#f2ebf8, #dac7ec, #c2a3e0, #a97fd4, #915bc8, #793cb6, #613092, #49246e, #31184a, #190c26",,
analytics-atlas,Analytics Atlas,Modern Data Dashboards,10,"#0f172aff, #1e293bff, #334155ff, #475569ff, #64748bff, #94a3b8ff, #cbd5e1ff, #e2e8f0ff, #f1f5f9ff, #f8fafcff","professional, clean",Data Visualization
arctic-audit,Arctic Audit,WRD Leads CRM,10,"#f8fafb, #d7e6e9, #b7d3d8, #97bfc7, #76abb5, #5796a2, #467882, #345a61, #233c41, #111e21",,
aurora-foundry,Aurora Foundry,Luminous & Industrial,10,"#0b0f19ff, #1f2937ff, #475569ff, #34d399ff, #22d3eeff, #8b5cf6ff, #ec4899ff, #f59e0bff, #cbd5e1ff, #f8fafcff","luminous, industrial","Aurora, Foundry"
aurora-sky,Aurora Sky,Arctic Echoes,10,"#163535ff, #234a53ff, #305971ff, #3d628eff, #4965acff, #646dbcff, #8782c9ff, #ad9fd6ff, #cebde2ff, #e7dbefff",expressive,arctic
azure-harbor-atlas,Azure Harbor Atlas,Blue & Coastal,10,"#061826ff, #0b2e4aff, #0f4c81ff, #1d72aaff, #38a3d1ff, #7dd3fcff, #bae6fdff, #e0f2feff, #f8fafcff, #ffffffff","blue, coastal","Harbor, Maritime"
blue-ridge,Blue Ridge,Aquatic & Polar,10,"#03045eff, #023e8aff, #0077b6ff, #0096c7ff, #00b4d8ff, #48cae4ff, #90e0efff, #ade8f4ff, #caf0f8ff, #f0f9ffff","comprehensive, cool",Aquatic
blush-signal-atlas,Blush Signal Atlas,Pink & Interface,10,"#1f0a17ff, #831843ff, #be185dff, #db2777ff, #f9a8d4ff, #fdf2f8ff, #ffffffff, #334155ff, #e2e8f0ff, #0f172aff","pink, bright","Signal, Interface"
bunsen-burner,Bunsen Burner,Scientific Theory,10,"#073244ff, #0b3d6bff, #103c91ff, #142eb7ff, #1c18ddff, #5b38e8ff, #945eedff, #c184f1ff, #e2aaf5ff, #f6d1f9ff",expressive,scientific
carbon-candy,Carbon Candy,Dark & Playful,10,"#030712ff, #111827ff, #374151ff, #fb7185ff, #fb923cff, #fde047ff, #4ade80ff, #60a5faff, #c084fcff, #fff7edff","dark, playful","Candy, Interface"
carbon-ledger,Carbon Ledger,WRD Leads CRM,10,"#e2e4e8, #cacdd3, #b1b5bf, #989eaa, #7f8696, #68707f, #545a66, #3f444d, #2b2e34, #16181c",,
carbon-ledger-atlas,Carbon Ledger Atlas,Black & Professional,10,"#050505ff, #111111ff, #1c1c1eff, #2c2c2eff, #3a3a3cff, #636366ff, #8e8e93ff, #c7c7ccff, #f2f2f7ff, #ffffffff","black, professional","Finance, Reports"
cobalt-circuit-atlas,Cobalt Circuit Atlas,Blue & Technical,10,"#020617ff, #0f172aff, #1e3a8aff, #1d4ed8ff, #2563ebff, #3b82f6ff, #60a5faff, #bfdbfeff, #eff6ffff, #f8fafcff","blue, technical","Circuit, Developer"
cobalt-command,Cobalt Command,WRD Leads CRM,10,"#e8edfc, #bccbf7, #91a9f2, #6587ee, #3a66e9, #1849db, #133aaf, #0e2c84, #091d59, #050f2d",,
cold-outreach,Cold Outreach,WRD Leads CRM,10,"#f7fbfc, #d6eaf1, #b5dae6, #93c9db, #72b8d0, #51a8c5, #3a92af, #2f768e, #245b6d, #193f4c",,
comet-trail,Comet Trail,Cosmos,10,"#172554ff, #1e3a8aff, #1e40afff, #2563ebff, #3b82f6ff, #60a5faff, #93c5fdff, #bfdbfeff, #dbeafeff, #eff6ffff","cosmos, professional",Modern
copper-canyon-atlas,Copper Canyon Atlas,Orange & Natural,10,"#1f1308ff, #4a250bff, #7c2d12ff, #9a3412ff, #c2410cff, #ea580cff, #fdba74ff, #fed7aaff, #fff7edff, #ffffffff","orange, earthy","Canyon, Desert"
copper-contact,Copper Contact,WRD Leads CRM,10,"#f6eade, #eed6bd, #e6c19d, #dead7c, #d6995b, #ce843b, #b3702c, #925b24, #72471c, #513314",,
copper-wire,Copper Wire,Mechanical Pulse,10,"#2a2222ff, #413735ff, #584e48ff, #70665bff, #87806eff, #9b9985ff, #adae9cff, #bec1b4ff, #d0d4cbff, #e4e8e2ff",expressive,mechanical
cosmic-mist,Cosmic Mist,Procedural Abstract,10,"#ddcffbff, #baa8f7ff, #8f81f4ff, #5e5af1ff, #333fedff, #1334e3ff, #0f3cbcff, #0c3c94ff, #09366dff, #052846ff",procedural,abstract
cosmic-zenith,Cosmic Zenith,Procedural Abstract,10,"#f1f3d7ff, #e2eab6ff, #cfe095ff, #b9d774ff, #a0cd53ff, #83bf37ff, #649e2dff, #497d24ff, #315c1aff, #1c3b11ff",procedural,abstract
court-wood,Court Wood,Athletic Edge,10,"#461905ff, #6e3908ff, #95660cff, #bca00fff, #dfe412ff, #c8ee32ff, #b7f159ff, #b4f481ff, #bdf7a8ff, #d3fbcfff",expressive,athletic
crimson-circuit-atlas,Crimson Circuit Atlas,Red & Technical,10,"#160607ff, #2a0a0dff, #5f0f14ff, #991b1bff, #dc2626ff, #ef4444ff, #f87171ff, #fecacaff, #fee2e2ff, #fff5f5ff","red, technical","Circuit, Developer"
crimson-closer,Crimson Closer,WRD Leads CRM,10,"#fce8e8, #f7bcbc, #f29191, #ee6565, #e93a3a, #db1818, #af1313, #840e0e, #590909, #2d0505",,
crimson-logic,Crimson Logic,Procedural Natural,10,"#f4d6dbff, #eab5c6ff, #e194baff, #d872b6ff, #cf51baff, #c034c1ff, #8a2ba0ff, #5e227eff, #39195dff, #1d103cff",procedural,natural
crimson-void,Crimson Void,Procedural Abstract,10,"#2c311bff, #3f4c2aff, #4e6739ff, #588348ff, #5e9e57ff, #70b076ff, #8cbf99ff, #a7ceb8ff, #c2ddd3ff, #deece9ff",procedural,abstract
crimson-void-3,Crimson Void 3,Procedural Abstract,10,"#024945ff, #045e72ff, #065c9bff, #0748c4ff, #0920edff, #462af6ff, #9153f8ff, #c97cf9ff, #efa5fbff, #fdcdf8ff",procedural,abstract
cyber-dawn-2,Cyber Dawn 2,Procedural Atmospheric,10,"#334408ff, #4a6a0cff, #5c9011ff, #69b615ff, #72dc1aff, #7ce739ff, #8bec5fff, #a0f085ff, #b8f5abff, #d5f9d1ff",procedural,atmospheric
cyber-dust-2,Cyber Dust 2,Procedural Cinematic,10,"#d7fcceff, #c6f9a6ff, #c4f77eff, #d0f556ff, #ecf22eff, #e8c40dff, #c07f0bff, #984808ff, #702006ff, #480704ff",procedural,cinematic
cyber-mist,Cyber Mist,Procedural Natural,10,"#241833ff, #3d2650ff, #5a346dff, #7a4289ff, #9f4fa6ff, #b769b4ff, #c586bbff, #d2a3c5ff, #e0bfd3ff, #eedce4ff",procedural,natural
cyber-symphony,Cyber Symphony,Procedural Vintage,10,"#2f1c24ff, #492d3cff, #643d57ff, #7e4d75ff, #995d97ff, #a575abff, #b090bbff, #beaacbff, #cfc4dbff, #e3dfebff",procedural,vintage
cyber-sync,Cyber Sync,WRD Leads CRM,10,"#ccfef6, #9bffee, #6bffe6, #3bffde, #0bfed6, #00dab5, #00aa8d, #007965, #00493d, #001915",,
cybernetic-steel,Cybernetic Steel,Cyberpunk & Neon,10,"#1a1a1aff, #2b2d42ff, #3d405bff, #4a4e69ff, #5f647dff, #747d92ff, #8d99aeff, #a2abbdff, #b8bdccff, #edf2f4ff","comprehensive, cool, neon, professional",Cyberpunk
dark-abyss-2,Dark Abyss 2,Procedural Vintage,10,"#133835ff, #1e5847ff, #297750ff, #349750ff, #3fb647ff, #6bc55bff, #9ad07aff, #c0db9aff, #dde6b9ff, #f1f1d9ff",procedural,vintage
dark-aura,Dark Aura,Procedural Natural,10,"#171e35ff, #233853ff, #305970ff, #3d7f8eff, #4aababff, #64bcabff, #82c9aeff, #a0d5b7ff, #bde2c7ff, #dbefdcff",procedural,natural
dark-flame-3,Dark Flame 3,Procedural Urban,10,"#173034ff, #245250ff, #316f61ff, #3e8d6bff, #4baa70ff, #66ba76ff, #83c883ff, #aad5a0ff, #cce2beff, #e6efdbff",procedural,urban
dark-forest-10,Dark Forest 10,Nature & Elemental,10,"#081c15ff, #1b4332ff, #2d6a4fff, #40916cff, #52b788ff, #74c69dff, #95d5b2ff, #b7e4c7ff, #d8f3dcff, #ffffffff","comprehensive, dark, nature",Nature
data-density,Data Density,WRD Leads CRM,10,"#f1f2f2, #d6d8da, #bcbfc2, #a1a5aa, #868c91, #6d7278, #54595d, #3c3f42, #242628, #0c0c0d",,
deal-flow,Deal Flow,WRD Leads CRM,10,"#e9fbf0, #c0f3d5, #97ecba, #6ee5a0, #45de85, #24cf6b, #1da656, #167d41, #0e542b, #072b16",,
desert-canvas,Desert Canvas,Procedural Abstract,10,"#2f4209ff, #5b670fff, #8c8614ff, #b18c1aff, #d6851fff, #e27a3eff, #e87963ff, #ed888bff, #f3adbcff, #f8d2e2ff",procedural,abstract
desert-spectrum-3,Desert Spectrum 3,Procedural Natural,10,"#40350bff, #644312ff, #884618ff, #ac3d1fff, #d02a25ff, #dd435cff, #e36793ff, #ea8bbfff, #f0afdfff, #f7d3f4ff",procedural,natural
digital-aesthetic,Digital Aesthetic,Procedural Organic,10,"#094316ff, #0e6817ff, #188d13ff, #33b318ff, #58d81dff, #87e43cff, #b1e962ff, #d1ee87ff, #e9f3acff, #f8f8d2ff",procedural,organic
digital-aesthetic-2,Digital Aesthetic 2,Procedural Cosmic,10,"#fdcde8ff, #fca4bfff, #fb7a83ff, #fa6f51ff, #f87f28ff, #efa106ff, #c6b405ff, #869c04ff, #477303ff, #1c4a02ff",procedural,cosmic
earthy-shadow,Earthy Shadow,Procedural Organic,10,"#2c0646ff, #52096dff, #820d94ff, #bb10bbff, #e214c6ff, #ec34baff, #f05bb3ff, #f382b5ff, #f7a9c2ff, #fad0d7ff",procedural,organic
earthy-spark,Earthy Spark,Procedural Urban,10,"#1f1c30ff, #312c4aff, #453b65ff, #584b80ff, #6d5b9aff, #8574acff, #9e8ebcff, #b6a9ccff, #cec4dcff, #e4deecff",procedural,urban
earthy-whisper,Earthy Whisper,Procedural Vintage,10,"#e5ebdfff, #d4dac5ff, #c5caabff, #b9b991ff, #a9a077ff, #97835fff, #7c654fff, #624a3eff, #48322eff, #2e1d1dff",procedural,vintage
electric-mauve-atlas,Electric Mauve Atlas,Purple & Electric,10,"#0b0614ff, #20113aff, #3b1d5fff, #6d28d9ff, #9333eaff, #d946efff, #f0abfcff, #bfdbfeff, #f5f3ffff, #ffffffff","purple, electric","Cyber, Mauve"
ember-market-atlas,Ember Market Atlas,Red & Commercial,10,"#1c0b0bff, #3f1111ff, #7f1d1dff, #b42318ff, #d92d20ff, #f04438ff, #f79009ff, #fec84bff, #fee4cbff, #fffbebff","red, warm","Market, Retail"
emerald-circuit-atlas,Emerald Circuit Atlas,Green & Technical,10,"#02140bff, #052e16ff, #14532dff, #15803dff, #16a34aff, #22c55eff, #86efacff, #bbf7d0ff, #dcfce7ff, #f0fdf4ff","green, technical","Circuit, Developer"
emerald-export,Emerald Export,WRD Leads CRM,10,"#eaf9f4, #c4f0e1, #9de6ce, #76ddbb, #50d3a7, #30c292, #279c75, #1d7558, #134f3b, #0a281e",,
ethereal-flame,Ethereal Flame,Procedural Vintage,10,"#341b18ff, #513525ff, #6e5633ff, #8b8040ff, #9fa84eff, #9cb868ff, #9fc685ff, #a9d3a2ff, #bfe1c2ff, #dceee2ff",procedural,vintage
ethereal-gaze-2,Ethereal Gaze 2,Procedural Abstract,10,"#fed1ccff, #feb6a1ff, #fea477ff, #fe9a4cff, #fe9a22ff, #f6a000ff, #cb9b00ff, #a18c00ff, #767400ff, #464c00ff",procedural,abstract
fiery-red-sunset-palette,Fiery Red Sunset,Vibrant & Pop,10,"#03071eff, #370617ff, #6a040fff, #9d0208ff, #d00000ff, #dc2f02ff, #e85d04ff, #f48c06ff, #faa307ff, #ffba08ff","comprehensive, warm",Vibrant
floral-abyss,Floral Abyss,Procedural Sci-Fi,10,"#3a1230ff, #5a1c51ff, #7b2677ff, #96309bff, #a73abcff, #ac56caff, #b276d4ff, #bd97deff, #ccb7e8ff, #e0d8f2ff",procedural,sci-fi
floral-dawn,Floral Dawn,Procedural Minimalist,10,"#eed2f8ff, #d2acf3ff, #a787eeff, #6f61e9ff, #3c4ee4ff, #1d59d8ff, #186bb3ff, #136f8eff, #0e6568ff, #094339ff",procedural,minimalist
floral-geometry,Floral Geometry,Procedural Cosmic,10,"#f9d1dbff, #f5acaaff, #f1a584ff, #ecb05eff, #e8ce38ff, #c4dd18ff, #75b714ff, #399110ff, #0f6a0cff, #074416ff",procedural,cosmic
floral-realm-3,Floral Realm 3,Procedural Industrial,10,"#312f1aff, #4d4c29ff, #666838ff, #7d8447ff, #929f56ff, #a1b16fff, #afc08bff, #c0cfa6ff, #d1dec2ff, #e5edddff",procedural,industrial
forest-hunter,Forest Hunter,WRD Leads CRM,10,"#dbefdb, #bbe2bb, #9bd49b, #7cc67c, #5cb95c, #45a245, #388238, #2a632a, #1c431c, #0f230f",,
forest-ledger-atlas,Forest Ledger Atlas,Green & Professional,10,"#0b1f17ff, #123524ff, #1b5e3cff, #2e7d32ff, #43a047ff, #66bb6aff, #a5d6a7ff, #dcedc8ff, #f1f8e9ff, #ffffffff","green, professional","Finance, Nature"
forest-logic,Forest Logic,Procedural Urban,10,"#400b13ff, #641d12ff, #884619ff, #ac7e1fff, #cfc626ff, #bcdc44ff, #a7e368ff, #a3e98cff, #b0f0b1ff, #d3f7deff",procedural,urban
fuchsia-circuit-atlas,Fuchsia Circuit Atlas,Pink & Technical,10,"#1a0712ff, #500724ff, #831843ff, #9d174dff, #be185dff, #ec4899ff, #f9a8d4ff, #fce7f3ff, #fdf2f8ff, #111827ff","pink, technical","Circuit, Developer"
garden-system,Garden System,Natural & Systematic,10,"#1a120bff, #3f2e1eff, #14532dff, #15803dff, #4ade80ff, #dcfce7ff, #f472b6ff, #facc15ff, #d6d3d1ff, #fafaf9ff","natural, systematic","Garden, Design System"
glacier-blue-atlas,Glacier Blue Atlas,Blue & Icy,10,"#082f49ff, #075985ff, #0369a1ff, #0284c7ff, #0ea5e9ff, #38bdf8ff, #7dd3fcff, #bae6fdff, #e0f2feff, #f8fafcff","blue, icy","Glacier, Minimal"
golden-dawn,Golden Dawn,Procedural Natural,10,"#eddceeff, #ddbfe0ff, #cda2d3ff, #bd86c5ff, #ab69b7ff, #984fa6ff, #7c418aff, #61346dff, #472650ff, #2d1833ff",procedural,natural
golden-dust,Golden Dust,Procedural Industrial,10,"#4c1e00ff, #762300ff, #a02000ff, #ca1501ff, #f50201ff, #fd2337ff, #fd4d6eff, #fe779eff, #fea2c5ff, #fecce4ff",procedural,industrial
golden-glaze,Golden Glaze,Procedural Cosmic,10,"#38141aff, #571f2dff, #762a43ff, #95365cff, #b44177ff, #c45c95ff, #cf7cafff, #da9bc7ff, #e6badbff, #f1d9edff",procedural,cosmic
golden-goose,Golden Goose,WRD Leads CRM,10,"#fcfbf6, #f3ead1, #eadaab, #e0ca85, #d7b960, #cda93a, #ae8d2b, #886e22, #625018, #3d310f",,
golden-rhythm,Golden Rhythm,Procedural Urban,10,"#4b3901ff, #717501ff, #6e9e02ff, #54c803ff, #24f203ff, #25fb43ff, #4ffc97ff, #79fcd4ff, #a2fdfaff, #ccf1feff",procedural,urban
golden-whisper,Golden Whisper,Procedural Abstract,10,"#dbefe8ff, #bde3ddff, #9fd5d6ff, #81b9caff, #6398bdff, #4870adff, #3c4c8fff, #2f3071ff, #2c2353ff, #221635ff",procedural,abstract
grape-nocturne-atlas,Grape Nocturne Atlas,Purple & Moody,10,"#14061fff, #2a0f3fff, #4a1d5fff, #6b2d83ff, #8e44adff, #b06ad1ff, #d7bde2ff, #eadcf8ff, #fbf7ffff, #fef3c7ff","purple, moody","Nocturne, Grape"
great-barrier-reef,Great Barrier Reef,Global Landscapes,10,"#0e7490ff, #0891b2ff, #06b6d4ff, #22d3eeff, #67e8f9ff, #a5f3fcff, #cffafeff, #ecfeffff, #064e3bff, #059669ff","nature, landscape",Global Landscapes
heatwave-10,Heatwave 10,Vibrant & Pop,10,"#370617ff, #6a040fff, #9d0208ff, #d00000ff, #dc2f02ff, #e85d04ff, #f48c06ff, #faa307ff, #ffba08ff, #ffd60aff","comprehensive, warm",Vibrant
hibiscus-bloom,Hibiscus Bloom,Floral Fantasy,10,"#3d0f38ff, #5f174bff, #812054ff, #a32854ff, #c5314bff, #d24e4eff, #db8370ff, #e3af92ff, #ecd2b4ff, #f4ecd6ff",expressive,floral
high-velocity,High Velocity,WRD Leads CRM,10,"#fdf0e7, #f9d4ba, #f5b98e, #f29d61, #ee8235, #e16812, #b4530e, #883f0b, #5b2a07, #2f1503",,
holo-dawn,Holo Dawn,Procedural Natural,10,"#084a01ff, #057402ff, #039e07ff, #04c715ff, #05f127ff, #26fa51ff, #50fb7cff, #79fca3ff, #a3fdc5ff, #cdfde2ff",procedural,natural
holo-dream,Holo Dream,Procedural Cosmic,10,"#01454aff, #025574ff, #03569dff, #0446c7ff, #0527f0ff, #3127f9ff, #7a50faff, #b37afbff, #dca3fcff, #f5cdfdff",procedural,cosmic
holo-glaze,Holo Glaze,Procedural Natural,10,"#361d15ff, #542a22ff, #73332eff, #913a3aff, #af464eff, #bf616fff, #cb7f91ff, #d89db0ff, #e4bccbff, #f0dae4ff",procedural,natural
holo-spectrum,Holo Spectrum,Procedural Tech,10,"#dfd9f1ff, #babbe5ff, #9bacdaff, #7ca7ceff, #5dacc3ff, #42b3b0ff, #37947aff, #2b754eff, #20562bff, #163714ff",procedural,tech
honey-commerce-atlas,Honey Commerce Atlas,Yellow & Commercial,10,"#1c1206ff, #422006ff, #854d0eff, #a16207ff, #ca8a04ff, #eab308ff, #fde047ff, #fef9c3ff, #fffef5ff, #111827ff","yellow, commercial","Commerce, Retail"
hydrothermal-vent,Hydrothermal Vent,Abyssal Depths,10,"#031f48ff, #051d71ff, #080d99ff, #230ac1ff, #530ceaff, #902df3ff, #c255f6ff, #e77df8ff, #faa6f6ff, #fccef2ff",expressive,abyssal
imperial-velvet-atlas,Imperial Velvet Atlas,Purple & Regal,10,"#0e061aff, #1f0b3dff, #37106bff, #5521a3ff, #7c3aedff, #a78bfaff, #c4b5fdff, #e9d5ffff, #faf5ffff, #fff7edff","purple, regal","Luxury, Velvet"
indigo-insight,Indigo Insight,WRD Leads CRM,10,"#d8d6f4, #b4afeb, #9089e1, #6c62d7, #483cce, #362bae, #2a2188, #1e1861, #120e3a, #060514",,
industrial-aesthetic-2,Industrial Aesthetic 2,Procedural Organic,10,"#cffdcdff, #abfca3ff, #8bfb7aff, #6efa51ff, #56f927ff, #44ef06ff, #41c605ff, #3b9d04ff, #307303ff, #224a02ff",procedural,organic
industrial-core-2,Industrial Core 2,Procedural Atmospheric,10,"#371525ff, #552138ff, #742d49ff, #923959ff, #b14567ff, #c15f7aff, #cc7e90ff, #d89da8ff, #e4bbc1ff, #f0dadcff",procedural,atmospheric
industrial-rhythm,Industrial Rhythm,Procedural Cinematic,10,"#401f0cff, #632013ff, #87191fff, #ab2045ff, #cf2777ff, #db45adff, #e269d6ff, #de8ce9ff, #dbb0f0ff, #e4d4f6ff",procedural,cinematic
industrial-symphony,Industrial Symphony,Procedural Tech,10,"#1d2e26ff, #2e4841ff, #3e625fff, #4f767cff, #608396ff, #788da8ff, #929ab9ff, #acacc9ff, #cac5daff, #e4dfebff",procedural,tech
ink-studio-atlas,Ink Studio Atlas,Black & Editorial,10,"#070707ff, #14110fff, #23201dff, #34312dff, #57534eff, #78716cff, #a8a29eff, #d6d3d1ff, #f5f5f4ff, #fffaf0ff","black, editorial","Studio, Portfolio"
ivory-bloom-2,Ivory Bloom 2,Procedural Abstract,10,"#e4dceeff, #c9bfe0ff, #aaa3d2ff, #8686c5ff, #6976b7ff, #4f6ba6ff, #426489ff, #34586dff, #264750ff, #183233ff",procedural,abstract
ivory-commerce-atlas,Ivory Commerce Atlas,White & Commercial,10,"#1f2937ff, #292524ff, #78716cff, #d6d3d1ff, #f5f5f4ff, #fafaf9ff, #ffffffff, #d4af37ff, #fef3c7ff, #1c1206ff","white, commercial","Commerce, Retail"
ivory-current,Ivory Current,Procedural Atmospheric,10,"#113a1aff, #1b5b35ff, #257c58ff, #2e9d84ff, #38bdb8ff, #54bbccff, #75b6d5ff, #96badfff, #b6c6e9ff, #d7dbf3ff",procedural,atmospheric
ivory-glaze-4,Ivory Glaze 4,Procedural Abstract,10,"#084429ff, #0c6a2fff, #109029ff, #15b616ff, #3cdc19ff, #78e739ff, #acec5fff, #d3f085ff, #eef5abff, #f9f5d1ff",procedural,abstract
ivory-horizon-2,Ivory Horizon 2,Procedural Atmospheric,10,"#eddde1ff, #dec2caff, #cfa6b6ff, #c08aa3ff, #b16f93ff, #a05684ff, #844772ff, #69385eff, #4d2948ff, #311a30ff",procedural,atmospheric
ivory-shift,Ivory Shift,Procedural Minimalist,10,"#172f35ff, #24524fff, #316f5dff, #3e8d62ff, #4baa5fff, #69bb65ff, #96c883ff, #bcd5a0ff, #dae2beff, #efeedbff",procedural,minimalist
lead-magnet,Lead Magnet,WRD Leads CRM,10,"#f4eaf9, #e1c4f0, #ce9de6, #bb76dd, #a750d3, #9230c2, #75279c, #581d75, #3b134f, #1e0a28",,
lemon-signal-atlas,Lemon Signal Atlas,Yellow & Interface,10,"#18140aff, #854d0eff, #ca8a04ff, #facc15ff, #fef08aff, #fefce8ff, #ffffffff, #334155ff, #e2e8f0ff, #0f172aff","yellow, bright","Signal, Interface"
light-canvas-2,Light Canvas 2,Procedural Tech,10,"#d7f6d4ff, #b1efbeff, #8ee7bcff, #6ae0caff, #47cad9ff, #298bccff, #224ba9ff, #1b1c86ff, #2a1462ff, #2a0c3fff",procedural,tech
light-echo-3,Light Echo 3,Procedural Sci-Fi,10,"#2b311aff, #404d29ff, #526838ff, #618447ff, #6e9f56ff, #7db16fff, #90c08bff, #a6cfa6ff, #c2dec5ff, #ddede1ff",procedural,sci-fi
light-horizon-3,Light Horizon 3,Procedural Urban,10,"#301834ff, #502551ff, #6e3367ff, #8b4079ff, #a84e87ff, #b86891ff, #c6859eff, #d3a2afff, #e1bfc3ff, #eedcdcff",procedural,urban
lilac-frost-atlas,Lilac Frost Atlas,Purple & Airy,10,"#1e1b4bff, #312e81ff, #4f46e5ff, #7c3aedff, #a78bfaff, #c4b5fdff, #ddd6feff, #ede9feff, #f8fafcff, #ffffffff","purple, airy","Lilac, Frost"
liquid-spark,Liquid Spark,Procedural Sci-Fi,10,"#f3f5d5ff, #e1eeb2ff, #c6e68fff, #a2df6cff, #76d749ff, #45ca2bff, #25a724ff, #1c842bff, #15612bff, #0d3e23ff",procedural,sci-fi
lunar-breeze-2,Lunar Breeze 2,Procedural Sci-Fi,10,"#441f08ff, #69320dff, #8f4611ff, #b55b16ff, #db711bff, #e68b3aff, #eba460ff, #f0bb85ff, #f4d1abff, #f9e7d1ff",procedural,sci-fi
mardi-gras,Mardi Gras,Seasonal Festivals,10,"#480303ff, #711905ff, #993c08ff, #c16d0aff, #eaac0cff, #f3e02dff, #e9f655ff, #d8f87dff, #d5faa6ff, #dffcceff",expressive,seasonal
marigold-commerce-atlas,Marigold Commerce Atlas,Orange & Commercial,10,"#1c0a02ff, #431407ff, #9a3412ff, #c2410cff, #f97316ff, #f59e0bff, #facc15ff, #fed7aaff, #fffbebff, #ffffffff","orange, commercial","Commerce, Retail"
marigold-morning,Marigold Morning,WRD Leads CRM,10,"#fffcf4, #fff2ce, #fee9a7, #ffdf81, #ffd55a, #ffcc34, #ffc20d, #e6ac00, #bf8f00, #997200",,
maritime-signal,Maritime Signal,Reliable & Nautical,10,"#071e3dff, #1f4287ff, #278ea5ff, #d62828ff, #f77f00ff, #fcbf49ff, #6b7280ff, #d1d5dbff, #f9fafbff, #2a9d8fff","reliable, nautical","Maritime, Operations"
matrix-wash,Matrix Wash,Cinematic,10,"#000000ff, #064e3bff, #065f46ff, #059669ff, #10b981ff, #34d399ff, #6ee7b7ff, #a7f3d0ff, #d1fae5ff, #f0fdf4ff","digital, monochromatic",Matrix
mid-century-teal,Mid-Century Teal,Historical,10,"#134e4aff, #0f766eff, #0d9488ff, #14b8a6ff, #2dd4bfff, #5eead4ff, #99f6e4ff, #ccfbf1ff, #f0fdfaff, #ffffffff","nostalgic, sophisticated",Mid-Century Modern
